query_id,user_id,timestamp,device_type,query_text,language,intent,location,query_duration_sec,num_words,is_successful,confidence_score,device_os_version
572,62e7c1a6-12d2-4a06-89e1-cd138da00495,2025-07-15 20:00:07,smartwatch,What's trending on Netflix?,French,entertainment,London,8.35,4.0,True,0.89,Android 11
573,479bc637-8cc3-4f3b-83af-fcfe734a6ca3,2025-02-16 03:23:56,car assistant,Find nearest coffee shop,French,navigation,New York,5.65,4.0,True,0.58,
574,64d6dfbf-18c0-4e2b-b99f-070420f0156a,2025-05-25 22:27:38,car assistant,Play latest movie trailers,Mandarin,entertainment,Los Angeles,4.56,4.0,False,0.83,Android 11
575,8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,2025-05-22 23:41:54,smartwatch,Turn off the lights,French,command,Shanghai,6.66,4.0,True,1.0,iOS 14
576,9a3b0319-32f5-4510-a4ee-b4a6c14565c7,2025-07-17 17:21:56,smartphone,Call Mom,Spanish,command,Paris,1.61,2.0,True,0.62,iOS 14
577,0b990034-0a4e-4552-8005-1b1066c14dca,2025-01-16 02:42:16,smartwatch,Play latest movie trailers,Hindi,entertainment,London,5.47,4.0,True,0.86,iOS 14
578,cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,2025-07-03 23:36:55,car assistant,Open the calendar,French,command,Delhi,6.54,3.0,True,0.52,iOS 15
579,9b33e3a4-2620-49a9-b4fd-33d184f2fd0f,2025-07-20 04:51:42,smartwatch,Order me a pizza,English,shopping,Los Angeles,2.04,4.0,True,0.77,iOS 14
580,9cf20859-ee6e-4e72-93f5-91dc23c8afdb,2025-05-04 16:54:54,smart speaker,Navigate to airport,English,navigation,Los Angeles,7.29,3.0,True,0.91,Android 10
581,9dd2f9de-fd98-4e33-a498-abe92999bbef,2025-04-27 05:03:58,smartphone,Directions to nearest gas station,Hindi,navigation,Paris,5.68,5.0,,0.52,iOS 14
582,d40ac5e9-81df-4517-961c-921097fe56c5,2025-07-17 22:52:47,smartphone,How to get to Central Park,French,navigation,New York,4.17,6.0,True,0.91,Android 11
583,901bcdef-b56f-48ce-bd66-971e88476c56,2025-04-27 10:15:02,tablet,Recommend a podcast,Hindi,entertainment,Delhi,6.27,3.0,,0.51,iOS 14
584,5e4cb287-0442-41db-90d4-ea6779928faa,2025-05-09 15:22:36,car assistant,Define artificial intelligence,English,information,Tokyo,9.54,3.0,True,0.52,iOS 14
585,6aa26216-fada-48f5-9c0f-0bdcac7e937c,2025-04-30 11:45:54,smartwatch,Order me a pizza,Mandarin,shopping,Tokyo,5.36,4.0,,0.8,Android 11
586,df41e335-b9ae-48e4-a615-99c8cbf81f86,2025-01-11 08:22:10,tablet,Recommend a podcast,English,entertainment,Delhi,5.5,3.0,False,0.77,iOS 15
587,f791f1e5-43f9-4d6b-b97e-be8798cf1188,2025-03-30 08:51:23,tablet,Buy new headphones,Spanish,shopping,London,4.08,3.0,,0.98,iOS 14
588,7afeb114-9561-4813-8d25-9caab8adad87,2025-03-08 05:17:15,car assistant,Find nearby clothing stores,English,shopping,New York,3.3,4.0,True,0.79,Android 10
589,9ea7017c-b89f-4039-a107-cc4686341718,2025-05-28 15:37:50,car assistant,Order me a pizza,Mandarin,shopping,Los Angeles,6.66,4.0,,0.61,
590,3e00980e-ae44-4e21-9258-64f225d4a0fc,2025-01-13 06:15:30,smart speaker,Find nearest coffee shop,Spanish,navigation,Shanghai,3.29,4.0,,0.6,iOS 15
591,1c221cea-b355-46a5-b2bd-92f29293f705,2025-03-16 02:14:19,car assistant,Define artificial intelligence,Hindi,information,Paris,5.14,3.0,True,0.54,iOS 14
592,6b352f85-504e-4687-b0e7-e75604d9145e,2025-02-28 19:26:29,smartwatch,Who won the game last night?,French,information,Delhi,4.04,6.0,,0.68,iOS 15
593,690e7e62-3432-4ec6-b0c4-a01c69b7c0fa,2025-07-14 21:17:48,smartphone,Open the calendar,English,command,Los Angeles,5.96,3.0,,0.74,Android 11
594,78bb22a5-eba7-42d2-9c89-d374c66495a7,2025-01-25 04:30:13,car assistant,Open the calendar,Spanish,command,Shanghai,5.67,3.0,True,0.68,Android 11
595,35145890-84c8-4c46-a359-5fa4b4adaf89,2025-05-07 05:40:52,tablet,Directions to nearest gas station,Mandarin,navigation,Los Angeles,7.08,5.0,False,0.86,Android 10
596,8685abaa-7a76-4555-a987-b218ff84faef,2025-05-27 08:15:41,smartwatch,Turn off the lights,Mandarin,command,Delhi,3.98,4.0,True,0.72,Android 11
597,75ac824c-2c55-4ef7-b4e9-573450521700,2025-07-27 01:06:15,tablet,Order me a pizza,Spanish,shopping,Paris,4.46,4.0,True,0.54,Android 11
598,ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,2025-04-13 16:02:02,smart speaker,Find nearby clothing stores,Mandarin,shopping,Paris,3.04,4.0,True,0.86,iOS 14
599,f5141058-3138-4975-bbf3-3a349c2dfa97,2025-04-06 17:43:29,car assistant,Define artificial intelligence,French,information,Delhi,4.11,3.0,True,0.61,iOS 14
600,3990e2c9-4c6a-40f4-8ede-c44d476cf68c,2025-04-26 13:58:07,car assistant,Open the calendar,French,command,Delhi,5.75,3.0,False,0.68,iOS 15
601,35102852-b474-4349-89fc-2cd8c56bad4c,2025-07-09 21:50:20,car assistant,Turn off the lights,Hindi,command,Shanghai,6.51,4.0,True,0.55,Android 11
602,8f7c1d59-594b-4a3a-bad4-65a15129950d,2025-04-17 04:48:32,car assistant,Who won the game last night?,French,information,Paris,3.16,6.0,False,0.88,iOS 15
603,ad371d9e-92cf-4021-9f33-242d49ac9087,2025-05-28 11:00:22,tablet,Find nearest coffee shop,French,navigation,Shanghai,6.74,4.0,False,0.87,Android 10
604,d1812f77-6500-4423-baeb-cd19e5508ea2,2025-05-15 00:53:17,smartwatch,Who won the game last night?,Hindi,information,Los Angeles,7.71,6.0,True,0.63,iOS 15
605,257f7595-cdfb-4db9-85e7-8b23f4613f09,2025-04-23 19:12:53,smartphone,Route to home,Mandarin,navigation,Delhi,5.83,3.0,True,0.96,iOS 14
606,b6d1f6bb-f48f-409c-89a2-24410ac4de85,2025-01-31 16:36:27,smartphone,Set an alarm for 7 AM,French,command,Paris,8.75,6.0,,0.92,Android 11
607,a7edc8d8-713f-4f8c-ac8b-e53758ab4778,2025-04-10 14:13:51,car assistant,Add milk to shopping list,Spanish,shopping,Delhi,3.45,5.0,True,0.68,iOS 14
608,33baba88-36c7-46fa-baa4-f052bf519362,2025-07-29 03:54:36,car assistant,Call Mom,Spanish,command,Shanghai,2.51,2.0,True,0.68,Android 11
609,b2384849-8fe0-49b6-aeda-a8024568f426,2025-04-16 11:41:44,tablet,What's trending on Netflix?,English,entertainment,Shanghai,1.44,4.0,False,0.72,iOS 15
610,bdab07e7-9d9d-428e-9bf6-45f623245211,2025-04-03 22:16:13,smartphone,Buy new headphones,Spanish,shopping,Los Angeles,7.99,3.0,False,0.58,
611,e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,2025-07-26 05:39:55,smartphone,Navigate to airport,Mandarin,navigation,Paris,6.31,3.0,True,0.74,Android 10
612,0d700ea4-3b9b-4d45-a350-55e439c59df9,2025-02-08 21:54:45,tablet,Route to home,Spanish,navigation,Paris,4.89,3.0,True,0.51,iOS 14
613,78ef7666-b7a4-4719-948e-1f6b69ce1e4e,2025-02-09 01:08:47,smart speaker,Add milk to shopping list,Spanish,shopping,Los Angeles,5.56,5.0,True,0.52,
614,01539221-2331-4a28-8550-eca8ae62990c,2025-03-03 08:07:03,smart speaker,Who won the game last night?,Mandarin,information,Los Angeles,2.75,6.0,True,0.98,
615,e1721c83-ef5e-4376-a723-fb72682b163a,2025-07-04 17:50:31,car assistant,How tall is the Eiffel Tower?,English,information,Los Angeles,9.89,6.0,True,0.8,Android 10
616,c1836315-330f-4be1-a689-b4247a3a10e1,2025-04-22 13:19:04,tablet,Find nearest coffee shop,Hindi,navigation,Shanghai,5.26,4.0,False,0.9,iOS 15
617,0f25477d-a559-40e7-8910-fade52380bf2,2025-02-04 17:50:03,car assistant,Buy new headphones,Spanish,shopping,Paris,5.22,3.0,,0.96,
618,88ffbd40-3b72-486d-92fa-675fa6fd0cb1,2025-01-15 11:38:41,car assistant,Who won the game last night?,Hindi,information,Delhi,6.45,6.0,False,0.55,iOS 15
619,6afa828c-2cd1-4b9f-abe5-841fe9c96c52,2025-03-10 06:28:10,car assistant,Track my Amazon order,Spanish,shopping,Shanghai,5.96,4.0,True,0.59,
620,ff46a6bf-094d-416d-ab6d-2fedef158d5b,2025-06-04 04:15:27,car assistant,Define artificial intelligence,French,information,Tokyo,5.45,3.0,True,0.55,iOS 15
621,efc59738-2fb2-4e66-bed1-7aabc9b7c9bc,2025-04-23 10:01:39,car assistant,Order me a pizza,Hindi,shopping,Shanghai,3.42,4.0,True,0.69,iOS 14
622,4c636e95-025f-4543-8997-623ae0723d96,2025-02-11 16:06:53,car assistant,Who is the lead actor in Inception?,Hindi,entertainment,Tokyo,5.94,7.0,True,0.68,
623,48d90846-55c5-41fc-bba5-7cc8edaf3766,2025-06-26 10:50:25,smartphone,Who is the lead actor in Inception?,Mandarin,entertainment,Delhi,8.76,7.0,False,0.96,iOS 14
624,8639bd41-8b15-4d94-a42d-0cd7fd359f6a,2025-07-11 19:35:50,smartwatch,Add milk to shopping list,Hindi,shopping,London,7.69,5.0,False,0.5,iOS 14
625,d9df0d0e-225a-4d6c-b045-8043e3a68a70,2025-07-15 19:36:09,car assistant,Order me a pizza,French,shopping,New York,8.19,4.0,True,0.83,Android 11
626,cf0e6d2b-315c-467a-85d8-a6ad77d0359e,2025-02-13 17:56:38,tablet,Set an alarm for 7 AM,Spanish,command,Delhi,3.98,6.0,True,0.63,
627,757b6b29-bb2a-4146-a999-394c54a7b69b,2025-04-10 21:52:56,tablet,Buy new headphones,French,shopping,London,3.02,3.0,True,0.88,Android 10
628,bc92fd81-039b-458c-afaa-be0bb7f60cdf,2025-05-11 22:06:47,car assistant,Track my Amazon order,Spanish,shopping,London,4.75,4.0,True,0.78,Android 11
629,aca58d95-915a-4c30-8b86-b5a1ca6fbff8,2025-03-17 00:23:37,smartwatch,Buy new headphones,Hindi,shopping,Paris,5.11,3.0,False,0.93,iOS 14
630,a383889a-db2c-4ac8-9c67-83932ced3c0d,2025-06-07 11:26:39,smart speaker,Who is the lead actor in Inception?,English,entertainment,Los Angeles,7.19,7.0,True,0.7,Android 11
631,53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,2025-02-03 16:27:16,car assistant,Order me a pizza,Spanish,shopping,Delhi,1.62,4.0,True,0.9,iOS 15
632,2f4dd219-186b-4880-ab54-5a15669d01ff,2025-02-24 14:35:51,tablet,Track my Amazon order,English,shopping,New York,8.06,4.0,,0.61,iOS 14
633,3f800385-ef92-40b6-92d7-8f107a3a6e96,2025-01-03 15:39:40,car assistant,Tell me news headlines,Hindi,information,Shanghai,4.68,4.0,True,0.64,
634,725d4259-3c4b-4eec-a231-ee7342c2d2eb,2025-04-14 16:34:02,smartphone,Navigate to airport,Hindi,navigation,New York,4.15,3.0,False,0.93,
635,951c25d5-4d4c-4280-9462-52e7f43ba052,2025-01-05 10:35:19,smartwatch,Directions to nearest gas station,French,navigation,Shanghai,2.98,5.0,True,0.85,
636,b1594847-5c0b-4b10-a757-cb1042f525b9,2025-04-02 18:29:58,smart speaker,How tall is the Eiffel Tower?,Spanish,information,Paris,1.69,6.0,True,0.99,iOS 14
637,77242041-1e43-4bd2-aaf4-07f70fe76149,2025-04-30 03:38:32,smartwatch,Show me comedy shows,Hindi,entertainment,Delhi,6.65,4.0,True,0.6,iOS 14
638,80a52e65-afa2-4559-a7c9-620428e333b6,2025-05-01 18:31:28,smartphone,Define artificial intelligence,Mandarin,information,Paris,5.15,3.0,True,0.96,Android 11
639,ea87855e-a382-45d3-9e0e-f546b0b6dedf,2025-04-25 13:56:59,smartwatch,Turn off the lights,French,command,Los Angeles,2.42,4.0,True,0.96,
640,3818cfd3-3889-436a-9d58-17e85e175b66,2025-02-21 20:57:04,smartphone,Turn off the lights,Hindi,command,Shanghai,2.41,4.0,True,0.78,
641,bf6b8cdf-7479-4b61-a737-2b527a6a2107,2025-05-26 02:26:09,smartwatch,Set an alarm for 7 AM,French,command,London,4.33,6.0,True,0.91,
642,e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,2025-07-02 20:26:08,smartwatch,Recommend a podcast,French,entertainment,Delhi,8.34,3.0,False,0.88,Android 10
643,aa0217d0-cd4f-4b2b-899a-c252c1e1b94a,2025-03-26 19:44:37,tablet,Order me a pizza,Hindi,shopping,New York,4.48,4.0,,0.53,iOS 15
644,c1369c65-ae2a-4341-bf59-e4f2c3093b6e,2025-02-01 19:05:11,smart speaker,Call Mom,Mandarin,command,Shanghai,1.99,2.0,True,0.5,Android 11
645,b42a0456-8736-4a84-b25e-134d86879aa9,2025-05-21 12:04:45,smart speaker,Set an alarm for 7 AM,Hindi,command,Paris,4.51,6.0,,0.54,iOS 15
646,1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,2025-01-24 23:37:36,tablet,Play my favorite song,Spanish,command,Shanghai,4.45,4.0,,0.59,iOS 15
647,8167999f-e723-4da3-8c32-bdb2d42a895e,2025-03-20 12:14:15,tablet,Find nearest coffee shop,Spanish,navigation,Tokyo,1.27,4.0,False,0.6,iOS 15
648,2a1f1b61-265c-49d9-8962-8f6e929c93b3,2025-05-08 10:16:40,car assistant,Turn off the lights,English,command,New York,4.89,4.0,True,0.84,Android 10
649,1dc1e7eb-711c-4673-8535-1a69dabf984e,2025-03-21 18:28:50,car assistant,Define artificial intelligence,English,information,Tokyo,4.54,3.0,True,0.69,Android 11
650,1747f387-7d23-4479-9549-2a82b787ef8d,2025-07-18 05:02:35,tablet,Buy new headphones,Hindi,shopping,Los Angeles,6.39,3.0,True,0.64,iOS 15
651,741423b5-0e3e-45f2-8f06-71c7720b274b,2025-02-21 05:48:37,car assistant,Directions to nearest gas station,French,navigation,Tokyo,8.7,5.0,True,0.74,
652,905c7bdd-74f0-4eae-aa59-43ce836435e3,2025-01-23 10:08:44,smartphone,Buy new headphones,Hindi,shopping,Tokyo,7.25,3.0,False,0.73,iOS 14
653,ce920136-ac3a-412f-b65e-6cb58f0d5540,2025-04-30 16:20:54,car assistant,Show me comedy shows,English,entertainment,New York,4.46,4.0,False,0.69,iOS 14
654,41241bb4-655c-4508-8592-bfa5b928e23f,2025-01-02 04:06:22,smartwatch,Open the calendar,Mandarin,command,Los Angeles,2.79,3.0,True,0.63,Android 11
655,12b2102d-940c-4503-b7c8-6152beed0af9,2025-01-18 14:07:53,tablet,Buy new headphones,Mandarin,shopping,Los Angeles,10.15,3.0,True,0.71,Android 10
656,105291d3-b34c-4c73-9833-0b306c776e95,2025-07-30 04:00:33,smartwatch,Call Mom,Mandarin,command,Delhi,5.12,2.0,False,0.79,
657,e4eb8000-ef40-4162-8f6c-e9bffe7ee362,2025-01-27 19:18:18,smart speaker,How tall is the Eiffel Tower?,Spanish,information,Shanghai,5.03,6.0,True,0.93,iOS 15
658,081fc6dc-78d9-488a-af0b-ea4ffc737d92,2025-04-22 11:52:45,smart speaker,Navigate to airport,English,navigation,Los Angeles,4.95,3.0,True,0.75,
659,22ab7752-c4db-4a62-ae13-418d68ab80ea,2025-06-13 06:03:26,car assistant,Call Mom,Mandarin,command,London,5.4,2.0,True,0.93,iOS 14
660,61ea2f30-e42e-407a-be2b-d9875fdcabbf,2025-06-24 04:40:08,tablet,Who won the game last night?,English,information,Los Angeles,4.71,6.0,,0.74,iOS 14
661,60a399d4-e821-4716-aac8-0da1de9f6f5b,2025-05-26 21:16:12,tablet,Play my favorite song,Mandarin,command,London,3.85,4.0,True,0.78,Android 11
662,a96b3c42-f6d2-4a7b-aec7-6a82148b4376,2025-07-29 10:38:34,smartwatch,Tell me news headlines,English,information,London,3.91,4.0,True,0.6,
663,59077299-dc3b-4dd8-a74e-02a9220b9ea9,2025-02-16 01:44:28,car assistant,How to get to Central Park,Mandarin,navigation,London,4.93,6.0,True,0.74,Android 10
664,649f7d88-8989-45ab-be2b-34d82db0728d,2025-07-25 09:10:11,smartphone,What's trending on Netflix?,Mandarin,entertainment,Delhi,3.91,4.0,False,0.93,Android 11
665,390239d9-fa8d-4e42-ba54-e9202099d180,2025-01-02 08:22:24,tablet,Add milk to shopping list,Hindi,shopping,Tokyo,3.57,5.0,True,0.54,Android 11
666,4c61845e-fa7e-4d94-85d1-fb63c194f97f,2025-06-29 19:30:32,smart speaker,Play my favorite song,Mandarin,command,Paris,5.21,4.0,,0.8,Android 10
667,6c93a791-8b60-4511-b816-8aebac6a7c85,2025-07-26 13:58:50,smartwatch,Show me comedy shows,French,entertainment,Shanghai,4.49,4.0,True,0.71,iOS 15
668,3f5cf2f3-3acb-43a3-92c7-bffb6118433b,2025-06-28 21:20:19,smartphone,Find nearest coffee shop,Mandarin,navigation,Paris,8.01,4.0,True,0.61,Android 10
669,3040413c-4690-4b15-a7b6-08dc589decb0,2025-02-13 19:47:17,smartphone,What's the weather like today?,Hindi,information,Shanghai,1.05,5.0,True,0.76,iOS 14
670,6b535a19-a902-473f-8f39-f648083f64c3,2025-01-07 01:49:45,smartphone,Open the calendar,Spanish,command,New York,7.18,3.0,True,0.65,iOS 15
671,19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,2025-01-14 00:57:12,smartwatch,Who is the lead actor in Inception?,Spanish,entertainment,Shanghai,7.49,7.0,False,0.51,Android 11
672,b40a9181-ac09-4db7-9908-6e477249f62c,2025-01-19 21:41:46,smartwatch,Recommend a podcast,French,entertainment,London,1.55,3.0,False,0.98,
673,66fadca0-0b53-4932-bd94-19aa3ea6e5b2,2025-06-20 11:25:47,smart speaker,Add milk to shopping list,Hindi,shopping,Paris,4.31,5.0,True,0.72,
674,c11f6bf5-379e-4467-8a2d-b2e63bfda8a6,2025-01-22 22:05:47,smartwatch,Call Mom,French,command,Los Angeles,4.26,2.0,True,0.72,Android 11
675,4a0d2b73-fe54-4e4b-80ff-517323dfecd7,2025-04-01 22:32:36,tablet,Turn off the lights,Mandarin,command,New York,2.18,4.0,True,0.76,iOS 15
676,937bf79b-bb44-4adc-aa98-fef8d0d75e37,2025-05-04 20:23:52,smartwatch,Call Mom,French,command,New York,3.44,2.0,True,0.97,Android 10
677,ac2b0cfc-c5c5-4060-9911-21e793d563ae,2025-05-05 12:48:55,smartwatch,Tell me news headlines,Mandarin,information,Shanghai,2.78,4.0,False,0.9,
678,24acb722-e052-4739-8d40-6f1b3ca5be29,2025-07-22 10:24:43,smartwatch,Navigate to airport,French,navigation,Delhi,8.5,3.0,True,0.62,Android 10
679,46707cd6-4ced-4164-a9df-14e9389641dd,2025-01-24 16:09:58,tablet,How to get to Central Park,English,navigation,Delhi,6.87,6.0,False,0.76,
680,e134edfc-9777-4f10-b2d2-393f8e85140d,2025-03-10 00:21:34,smartwatch,Open the calendar,Mandarin,command,Delhi,7.54,3.0,False,0.93,iOS 15
681,8e4c3ab5-6d5d-4477-adc2-9178a0411612,2025-07-12 11:31:14,smart speaker,Set an alarm for 7 AM,Hindi,command,Shanghai,6.44,6.0,True,0.64,
682,f10bce9c-582b-41ee-b8e8-035b0c00988a,2025-05-29 00:37:07,tablet,How to get to Central Park,English,navigation,Los Angeles,2.74,6.0,True,0.98,iOS 14
683,b2414482-5198-44d8-8643-3603c92a7d7c,2025-06-11 16:25:36,smart speaker,How tall is the Eiffel Tower?,Mandarin,information,Los Angeles,3.95,6.0,True,0.86,iOS 15
684,605fb1eb-4cc5-4e0d-a633-20186883ac6e,2025-03-13 09:52:34,smartphone,Directions to nearest gas station,Hindi,navigation,Los Angeles,5.98,5.0,,0.71,Android 10
685,3db0174e-7938-478a-89b5-aab0c12169db,2025-03-29 12:21:48,smartwatch,Play latest movie trailers,Mandarin,entertainment,New York,2.56,4.0,False,0.53,Android 10
686,24f43c62-b523-40de-9b87-d29c4cfd0fc1,2025-06-29 19:42:26,smartphone,Track my Amazon order,Spanish,shopping,Los Angeles,6.43,4.0,,0.91,iOS 14
687,69a53b4f-8ff8-469d-8ec0-713dea2c7a51,2025-06-11 18:08:04,smartphone,Navigate to airport,Hindi,navigation,Los Angeles,4.52,3.0,True,0.6,iOS 14
688,636f6e5c-2253-4706-87ad-8b268eaa5841,2025-04-05 07:36:19,car assistant,Navigate to airport,Hindi,navigation,Paris,4.25,3.0,,0.97,iOS 15
689,a58e83dd-548c-4d84-b40d-e04941476506,2025-01-31 16:59:23,smartphone,Add milk to shopping list,English,shopping,London,6.42,5.0,True,0.82,iOS 15
690,5efeef4f-d8dd-4bc0-b325-3aa3ec170298,2025-02-05 21:49:36,smartwatch,Who won the game last night?,English,information,Los Angeles,5.89,6.0,True,0.66,iOS 15
691,30c36756-d453-4867-b97e-6224891f6912,2025-01-21 00:21:22,smartwatch,Order me a pizza,Hindi,shopping,Tokyo,4.28,4.0,False,0.5,iOS 14
692,9adf4709-ac75-4344-a08e-149e44b9e602,2025-01-16 08:36:35,car assistant,What's trending on Netflix?,Spanish,entertainment,London,7.32,4.0,True,0.62,Android 10
693,cdfd9531-302b-4831-92a1-fe7ddfa59722,2025-03-26 06:44:26,smartphone,Buy new headphones,English,shopping,New York,2.84,3.0,,0.82,
694,e8334da5-de95-4695-b579-c1437ab99428,2025-05-10 07:27:08,smartphone,Navigate to airport,Spanish,navigation,London,6.23,3.0,True,0.89,Android 11
695,03ece8ff-e8b3-4763-b4ff-3f3a4d9dbaeb,2025-03-24 06:11:29,tablet,Directions to nearest gas station,Hindi,navigation,London,6.19,5.0,False,0.63,iOS 14
696,bdd151b0-f64a-46ec-b0a5-648eefe9b3d0,2025-02-15 13:27:58,tablet,What's trending on Netflix?,Mandarin,entertainment,Shanghai,4.38,4.0,True,0.59,iOS 15
697,7a9a8ef5-c11b-41c4-bfe3-f366bf337a15,2025-04-05 05:07:56,car assistant,Play my favorite song,Hindi,command,London,5.65,4.0,True,0.96,
698,345af934-b42a-4d93-9aba-0f15b2149062,2025-06-04 00:52:43,smart speaker,Define artificial intelligence,Spanish,information,Delhi,2.5,3.0,,0.91,
699,52555c75-8d55-419e-bd44-cb2cea45ba41,2025-04-20 22:18:10,smartwatch,Play latest movie trailers,French,entertainment,Delhi,6.85,4.0,False,0.94,
700,a6129a1c-889d-4b76-b75c-30b561730c48,2025-05-20 12:32:30,smartwatch,Find nearby clothing stores,Mandarin,shopping,Paris,4.63,4.0,True,0.83,
701,8347f1da-5c11-4b6d-82f5-b3f54ef4c34d,2025-07-13 02:57:37,tablet,Route to home,Hindi,navigation,Tokyo,3.95,3.0,True,0.58,Android 11
702,fb37afae-cd85-43ca-993e-638d774c0afa,2025-07-02 07:58:04,smartwatch,Show me comedy shows,English,entertainment,New York,7.1,4.0,True,0.83,iOS 14
703,ea11905b-51fa-4efa-96f8-9f7ac2fa1da8,2025-03-20 21:17:07,smart speaker,Directions to nearest gas station,Spanish,navigation,New York,3.59,5.0,True,0.6,iOS 14
704,0bb401e7-69f7-43f1-901b-a8515ee68495,2025-03-27 22:25:26,car assistant,Recommend a podcast,French,entertainment,Shanghai,2.18,3.0,True,0.63,Android 11
705,42c21797-0426-4cc9-a55b-30e2bdc2b74b,2025-06-12 04:06:35,smart speaker,Order me a pizza,English,shopping,Los Angeles,1.89,4.0,True,0.96,iOS 14
706,54720d2d-3239-4ffb-a704-6f254b91b8cb,2025-03-31 07:55:44,tablet,How tall is the Eiffel Tower?,French,information,Paris,6.21,6.0,True,0.91,iOS 14
707,3ee82983-d557-4241-91dd-b9bf613d2de9,2025-07-13 21:49:37,car assistant,Open the calendar,English,command,Paris,2.44,3.0,True,0.92,iOS 14
708,af521b94-f186-447a-a794-63208cf6e8b8,2025-05-12 02:19:37,smart speaker,Order me a pizza,English,shopping,Paris,8.51,4.0,False,0.77,iOS 15
709,7d1645a0-d253-4966-836b-9a0a41e02a89,2025-07-10 12:40:56,smart speaker,Find nearby clothing stores,French,shopping,Paris,1.95,4.0,True,0.87,Android 10
710,cb8383f2-bb96-4602-ab11-5c3675f8e3a8,2025-05-17 18:31:11,smartphone,Buy new headphones,Hindi,shopping,Paris,8.39,3.0,True,0.94,iOS 15
711,8bea75c1-b866-47aa-a3d4-526b2b54ff7a,2025-07-09 15:26:16,smart speaker,Track my Amazon order,French,shopping,London,5.42,4.0,False,0.77,
712,8ac97b01-e3ad-44d4-aab9-eb022f1dc121,2025-01-23 19:25:20,tablet,Play my favorite song,French,command,London,4.81,4.0,,0.71,Android 10
713,d8c128e7-d6cd-4155-88a8-ac7f862138ad,2025-01-29 20:48:34,smartwatch,Find nearby clothing stores,French,shopping,Shanghai,3.91,4.0,False,0.69,
714,0c6b7074-ab10-4c9b-9168-2e09f1f7d904,2025-01-03 11:30:05,smartwatch,Call Mom,Hindi,command,Delhi,5.8,2.0,True,0.86,Android 11
715,a175a9c3-d7b1-42a9-a332-a50e6992896e,2025-03-31 21:06:56,car assistant,Define artificial intelligence,Spanish,information,London,4.92,3.0,True,0.65,iOS 15
716,02571851-26a9-4100-b509-109b116658ce,2025-03-26 22:36:54,smart speaker,Set an alarm for 7 AM,Mandarin,command,Shanghai,7.21,6.0,True,0.78,
717,0f79a8a7-5f8a-44bd-b4bd-0c938177b661,2025-07-07 15:47:20,smart speaker,What's the weather like today?,Hindi,information,London,5.23,5.0,False,0.57,Android 11
